#TLD: top
#Script/Language Identifier: ja
#Script/Language Description: Japanese
#Version: 1.0
#Effective Date: 2015-11-12
U+53DF	# CJK Ideograph
U+53E1	# CJK Ideograph
U+53E2	# CJK Ideograph
U+53E3	# CJK Ideograph
U+53E4	# CJK Ideograph
U+53E5	# CJK Ideograph
U+53E8	# CJK Ideograph
U+53E9	# CJK Ideograph
U+53EA	# CJK Ideograph
U+53EB	# CJK Ideograph
U+53EC	# CJK Ideograph
U+53ED	# CJK Ideograph
U+53EE	# CJK Ideograph
U+53EF	# CJK Ideograph
U+53F0	# CJK Ideograph
U+53F1	# CJK Ideograph
U+53F2	# CJK Ideograph
U+53F3	# CJK Ideograph
U+53F6	# CJK Ideograph
U+53F7	# CJK Ideograph
U+53F8	# CJK Ideograph
U+53FA	# CJK Ideograph
U+5401	# CJK Ideograph
U+5403	# CJK Ideograph
U+5404	# CJK Ideograph
U+5408	# CJK Ideograph
U+5409	# CJK Ideograph
U+540A	# CJK Ideograph
U+540B	# CJK Ideograph
U+540C	# CJK Ideograph
U+540D	# CJK Ideograph
U+540E	# CJK Ideograph
U+540F	# CJK Ideograph
U+5410	# CJK Ideograph
U+5411	# CJK Ideograph
U+541B	# CJK Ideograph
U+541D	# CJK Ideograph
U+541F	# CJK Ideograph
U+5420	# CJK Ideograph
U+5426	# CJK Ideograph
U+5429	# CJK Ideograph
U+542B	# CJK Ideograph
U+542C	# CJK Ideograph
U+542D	# CJK Ideograph
U+542E	# CJK Ideograph
U+5436	# CJK Ideograph
U+5438	# CJK Ideograph
U+5439	# CJK Ideograph
U+543B	# CJK Ideograph
U+543C	# CJK Ideograph
U+543D	# CJK Ideograph
U+543E	# CJK Ideograph
U+5440	# CJK Ideograph
U+5442	# CJK Ideograph
U+5446	# CJK Ideograph
U+5448	# CJK Ideograph
U+5449	# CJK Ideograph
U+544A	# CJK Ideograph
U+544E	# CJK Ideograph
U+5451	# CJK Ideograph
U+545F	# CJK Ideograph
U+5468	# CJK Ideograph
U+546A	# CJK Ideograph
U+5470	# CJK Ideograph
U+5471	# CJK Ideograph
U+5473	# CJK Ideograph
U+5475	# CJK Ideograph
U+5476	# CJK Ideograph
U+5477	# CJK Ideograph
U+547B	# CJK Ideograph
U+547C	# CJK Ideograph
U+547D	# CJK Ideograph
U+5480	# CJK Ideograph
U+5484	# CJK Ideograph
U+5486	# CJK Ideograph
U+548B	# CJK Ideograph
U+548C	# CJK Ideograph
U+548E	# CJK Ideograph
U+548F	# CJK Ideograph
U+5490	# CJK Ideograph
U+5492	# CJK Ideograph
U+54A2	# CJK Ideograph
U+54A4	# CJK Ideograph
U+54A5	# CJK Ideograph
U+54A8	# CJK Ideograph
U+54AB	# CJK Ideograph
U+54AC	# CJK Ideograph
U+54AF	# CJK Ideograph
U+54B2	# CJK Ideograph
U+54B3	# CJK Ideograph
U+54B8	# CJK Ideograph
U+54BC	# CJK Ideograph
U+54BD	# CJK Ideograph
U+54BE	# CJK Ideograph
U+54C0	# CJK Ideograph
U+54C1	# CJK Ideograph
U+54C2	# CJK Ideograph
U+54C4	# CJK Ideograph
U+54C7	# CJK Ideograph
U+54C8	# CJK Ideograph
U+54C9	# CJK Ideograph
U+54D8	# CJK Ideograph
U+54E1	# CJK Ideograph
U+54E2	# CJK Ideograph
U+54E5	# CJK Ideograph
U+54E6	# CJK Ideograph
U+54E8	# CJK Ideograph
U+54E9	# CJK Ideograph
U+54ED	# CJK Ideograph
U+54EE	# CJK Ideograph
U+54F2	# CJK Ideograph
U+54FA	# CJK Ideograph
U+54FD	# CJK Ideograph
U+5504	# CJK Ideograph
U+5506	# CJK Ideograph
U+5507	# CJK Ideograph
U+550F	# CJK Ideograph
U+5510	# CJK Ideograph
U+5514	# CJK Ideograph
U+5516	# CJK Ideograph
U+552E	# CJK Ideograph
U+552F	# CJK Ideograph
U+5531	# CJK Ideograph
U+5533	# CJK Ideograph
U+5538	# CJK Ideograph
U+5539	# CJK Ideograph
U+553E	# CJK Ideograph
U+5540	# CJK Ideograph
U+5544	# CJK Ideograph
U+5545	# CJK Ideograph
U+5546	# CJK Ideograph
U+554C	# CJK Ideograph
U+554F	# CJK Ideograph
U+5553	# CJK Ideograph
U+5556	# CJK Ideograph
U+5557	# CJK Ideograph
U+555C	# CJK Ideograph
U+555D	# CJK Ideograph
U+5563	# CJK Ideograph
U+557B	# CJK Ideograph
U+557C	# CJK Ideograph
U+557E	# CJK Ideograph
U+5580	# CJK Ideograph
U+5583	# CJK Ideograph
U+5584	# CJK Ideograph
U+5587	# CJK Ideograph
U+5589	# CJK Ideograph
U+558A	# CJK Ideograph
U+558B	# CJK Ideograph
U+5598	# CJK Ideograph
U+5599	# CJK Ideograph
U+559A	# CJK Ideograph
U+559C	# CJK Ideograph
U+559D	# CJK Ideograph
U+559E	# CJK Ideograph
U+559F	# CJK Ideograph
U+55A7	# CJK Ideograph
U+55A8	# CJK Ideograph
U+55A9	# CJK Ideograph
U+55AA	# CJK Ideograph
U+55AB	# CJK Ideograph
U+55AC	# CJK Ideograph
U+55AE	# CJK Ideograph
U+55B0	# CJK Ideograph
U+55B6	# CJK Ideograph
U+55C4	# CJK Ideograph
U+55C5	# CJK Ideograph
U+55C7	# CJK Ideograph
U+55D4	# CJK Ideograph
U+55DA	# CJK Ideograph
U+55DC	# CJK Ideograph
U+55DF	# CJK Ideograph
U+55E3	# CJK Ideograph
U+55E4	# CJK Ideograph
U+55F7	# CJK Ideograph
U+55F9	# CJK Ideograph
U+55FD	# CJK Ideograph
U+55FE	# CJK Ideograph
U+5606	# CJK Ideograph
U+5609	# CJK Ideograph
U+5614	# CJK Ideograph
U+5616	# CJK Ideograph
U+5617	# CJK Ideograph
U+5618	# CJK Ideograph
U+561B	# CJK Ideograph
U+5629	# CJK Ideograph
U+562F	# CJK Ideograph
U+5631	# CJK Ideograph
U+5632	# CJK Ideograph
U+5634	# CJK Ideograph
U+5636	# CJK Ideograph
U+5638	# CJK Ideograph
U+5642	# CJK Ideograph
U+564C	# CJK Ideograph
U+564E	# CJK Ideograph
U+5650	# CJK Ideograph
U+565B	# CJK Ideograph
U+5664	# CJK Ideograph
U+5668	# CJK Ideograph
U+566A	# CJK Ideograph
U+566B	# CJK Ideograph
U+566C	# CJK Ideograph
U+5674	# CJK Ideograph
U+5678	# CJK Ideograph
U+567A	# CJK Ideograph
U+5680	# CJK Ideograph
U+5686	# CJK Ideograph
U+5687	# CJK Ideograph
U+568A	# CJK Ideograph
U+568F	# CJK Ideograph
U+5694	# CJK Ideograph
U+56A0	# CJK Ideograph
U+56A2	# CJK Ideograph
U+56A5	# CJK Ideograph
U+56AE	# CJK Ideograph
U+56B4	# CJK Ideograph
U+56B6	# CJK Ideograph
U+56BC	# CJK Ideograph
U+56C0	# CJK Ideograph
U+56C1	# CJK Ideograph
U+56C2	# CJK Ideograph
U+56C3	# CJK Ideograph
U+56C8	# CJK Ideograph
U+56CE	# CJK Ideograph
U+56D1	# CJK Ideograph
U+56D3	# CJK Ideograph
U+56D7	# CJK Ideograph
U+56D8	# CJK Ideograph
U+56DA	# CJK Ideograph
U+56DB	# CJK Ideograph
U+56DE	# CJK Ideograph
U+56E0	# CJK Ideograph
U+56E3	# CJK Ideograph
U+56EE	# CJK Ideograph
U+56F0	# CJK Ideograph
U+56F2	# CJK Ideograph
U+56F3	# CJK Ideograph
U+56F9	# CJK Ideograph
U+56FA	# CJK Ideograph
U+56FD	# CJK Ideograph
U+56FF	# CJK Ideograph
U+5700	# CJK Ideograph
U+5703	# CJK Ideograph
U+5704	# CJK Ideograph
U+5708	# CJK Ideograph
U+5709	# CJK Ideograph
U+570B	# CJK Ideograph
U+570D	# CJK Ideograph
U+570F	# CJK Ideograph
U+5712	# CJK Ideograph
U+5713	# CJK Ideograph
U+5716	# CJK Ideograph
U+5718	# CJK Ideograph
U+571C	# CJK Ideograph
U+571F	# CJK Ideograph
U+5726	# CJK Ideograph
U+5727	# CJK Ideograph
U+5728	# CJK Ideograph
U+572D	# CJK Ideograph
U+5730	# CJK Ideograph
U+5737	# CJK Ideograph
U+5738	# CJK Ideograph
U+573B	# CJK Ideograph
U+5740	# CJK Ideograph
U+5742	# CJK Ideograph
U+5747	# CJK Ideograph
U+574A	# CJK Ideograph
U+574E	# CJK Ideograph
U+574F	# CJK Ideograph
U+5750	# CJK Ideograph
U+5751	# CJK Ideograph
U+5761	# CJK Ideograph
U+5764	# CJK Ideograph
U+5766	# CJK Ideograph
U+5769	# CJK Ideograph
U+576A	# CJK Ideograph
U+577F	# CJK Ideograph
U+5782	# CJK Ideograph
U+5788	# CJK Ideograph
U+5789	# CJK Ideograph
U+578B	# CJK Ideograph
U+5793	# CJK Ideograph
U+57A0	# CJK Ideograph
U+57A2	# CJK Ideograph
U+57A3	# CJK Ideograph
U+57A4	# CJK Ideograph
U+57AA	# CJK Ideograph
U+57B0	# CJK Ideograph
U+57B3	# CJK Ideograph
U+57C0	# CJK Ideograph
U+57C3	# CJK Ideograph
U+57C6	# CJK Ideograph
U+57CB	# CJK Ideograph
U+57CE	# CJK Ideograph
U+57D2	# CJK Ideograph
U+57D3	# CJK Ideograph
U+57D4	# CJK Ideograph
U+57D6	# CJK Ideograph
U+57DC	# CJK Ideograph
U+57DF	# CJK Ideograph
U+57E0	# CJK Ideograph
U+57E3	# CJK Ideograph
U+57F4	# CJK Ideograph
U+57F7	# CJK Ideograph
U+57F9	# CJK Ideograph
U+57FA	# CJK Ideograph
U+57FC	# CJK Ideograph
U+5800	# CJK Ideograph
U+5802	# CJK Ideograph
U+5805	# CJK Ideograph
U+5806	# CJK Ideograph
U+580A	# CJK Ideograph
U+580B	# CJK Ideograph
U+5815	# CJK Ideograph
U+5819	# CJK Ideograph
U+581D	# CJK Ideograph
U+5821	# CJK Ideograph
U+5824	# CJK Ideograph
U+582A	# CJK Ideograph
U+582F	# CJK Ideograph
U+5830	# CJK Ideograph
U+5831	# CJK Ideograph
U+5834	# CJK Ideograph
U+5835	# CJK Ideograph
U+583A	# CJK Ideograph
U+583D	# CJK Ideograph
U+5840	# CJK Ideograph
U+5841	# CJK Ideograph
U+584A	# CJK Ideograph
U+584B	# CJK Ideograph
U+5851	# CJK Ideograph
U+5852	# CJK Ideograph
U+5854	# CJK Ideograph
U+5857	# CJK Ideograph
U+5858	# CJK Ideograph
U+5859	# CJK Ideograph
U+585A	# CJK Ideograph
U+585E	# CJK Ideograph
U+5862	# CJK Ideograph
U+5869	# CJK Ideograph
U+586B	# CJK Ideograph
U+5870	# CJK Ideograph
U+5872	# CJK Ideograph
U+5875	# CJK Ideograph
U+5879	# CJK Ideograph
U+587E	# CJK Ideograph
U+5883	# CJK Ideograph
U+5885	# CJK Ideograph
U+5893	# CJK Ideograph
U+5897	# CJK Ideograph
U+589C	# CJK Ideograph
U+589F	# CJK Ideograph
U+58A8	# CJK Ideograph
U+58AB	# CJK Ideograph
U+58AE	# CJK Ideograph
U+58B3	# CJK Ideograph
U+58B8	# CJK Ideograph
U+58B9	# CJK Ideograph
U+58BA	# CJK Ideograph
U+58BB	# CJK Ideograph
U+58BE	# CJK Ideograph
U+58C1	# CJK Ideograph
U+58C5	# CJK Ideograph
U+58C7	# CJK Ideograph
U+58CA	# CJK Ideograph
U+58CC	# CJK Ideograph
U+58D1	# CJK Ideograph
U+58D3	# CJK Ideograph
U+58D5	# CJK Ideograph
U+58D7	# CJK Ideograph
U+58D8	# CJK Ideograph
U+58D9	# CJK Ideograph
U+58DC	# CJK Ideograph
U+58DE	# CJK Ideograph
U+58DF	# CJK Ideograph
U+58E4	# CJK Ideograph
U+58E5	# CJK Ideograph
U+58EB	# CJK Ideograph
U+58EC	# CJK Ideograph
U+58EE	# CJK Ideograph
U+58EF	# CJK Ideograph
U+58F0	# CJK Ideograph
U+58F1	# CJK Ideograph
U+58F2	# CJK Ideograph
U+58F7	# CJK Ideograph
U+58F9	# CJK Ideograph
U+58FA	# CJK Ideograph
U+58FB	# CJK Ideograph
U+58FC	# CJK Ideograph
U+58FD	# CJK Ideograph
U+5902	# CJK Ideograph
U+5909	# CJK Ideograph
U+590A	# CJK Ideograph
U+590F	# CJK Ideograph
U+5910	# CJK Ideograph
U+5915	# CJK Ideograph
U+5916	# CJK Ideograph
U+5918	# CJK Ideograph
U+5919	# CJK Ideograph
U+591A	# CJK Ideograph
U+591B	# CJK Ideograph
U+591C	# CJK Ideograph
U+5922	# CJK Ideograph
U+5925	# CJK Ideograph
U+5927	# CJK Ideograph
U+5929	# CJK Ideograph
U+592A	# CJK Ideograph
U+592B	# CJK Ideograph
U+592C	# CJK Ideograph
U+592D	# CJK Ideograph
U+592E	# CJK Ideograph
U+5931	# CJK Ideograph
U+5932	# CJK Ideograph
U+5937	# CJK Ideograph
U+5938	# CJK Ideograph
U+593E	# CJK Ideograph
U+5944	# CJK Ideograph
U+5947	# CJK Ideograph
U+5948	# CJK Ideograph
U+5949	# CJK Ideograph
U+594E	# CJK Ideograph
U+594F	# CJK Ideograph
U+5950	# CJK Ideograph
U+5951	# CJK Ideograph
U+5954	# CJK Ideograph
U+5955	# CJK Ideograph
U+5957	# CJK Ideograph
U+5958	# CJK Ideograph
U+595A	# CJK Ideograph
U+5960	# CJK Ideograph
U+5962	# CJK Ideograph
U+5965	# CJK Ideograph
U+5967	# CJK Ideograph
U+5968	# CJK Ideograph
U+5969	# CJK Ideograph
U+596A	# CJK Ideograph
U+596C	# CJK Ideograph
U+596E	# CJK Ideograph
U+5973	# CJK Ideograph
U+5974	# CJK Ideograph
U+5978	# CJK Ideograph
U+597D	# CJK Ideograph
U+5981	# CJK Ideograph
U+5982	# CJK Ideograph
U+5983	# CJK Ideograph
U+5984	# CJK Ideograph
U+598A	# CJK Ideograph
U+598D	# CJK Ideograph
U+5993	# CJK Ideograph
U+5996	# CJK Ideograph
U+5999	# CJK Ideograph
U+599B	# CJK Ideograph
U+599D	# CJK Ideograph
U+59A3	# CJK Ideograph
U+59A5	# CJK Ideograph
U+59A8	# CJK Ideograph
U+59AC	# CJK Ideograph
U+59B2	# CJK Ideograph
U+59B9	# CJK Ideograph
U+59BB	# CJK Ideograph
U+59BE	# CJK Ideograph
U+59C6	# CJK Ideograph
U+59C9	# CJK Ideograph
U+59CB	# CJK Ideograph
U+59D0	# CJK Ideograph
U+59D1	# CJK Ideograph
U+59D3	# CJK Ideograph
U+59D4	# CJK Ideograph
U+59D9	# CJK Ideograph
U+59DA	# CJK Ideograph
U+59DC	# CJK Ideograph
U+59E5	# CJK Ideograph
U+59E6	# CJK Ideograph
U+59E8	# CJK Ideograph
U+59EA	# CJK Ideograph
U+59EB	# CJK Ideograph
U+59F6	# CJK Ideograph
U+59FB	# CJK Ideograph
U+59FF	# CJK Ideograph
U+5A01	# CJK Ideograph
U+5A03	# CJK Ideograph
U+5A09	# CJK Ideograph
U+5A11	# CJK Ideograph
U+5A18	# CJK Ideograph
U+5A1A	# CJK Ideograph
U+5A1C	# CJK Ideograph
U+5A1F	# CJK Ideograph
U+5A20	# CJK Ideograph
U+5A25	# CJK Ideograph
U+5A29	# CJK Ideograph
U+5A2F	# CJK Ideograph
U+5A35	# CJK Ideograph
U+5A36	# CJK Ideograph
U+5A3C	# CJK Ideograph
U+5A40	# CJK Ideograph
U+5A41	# CJK Ideograph
U+5A46	# CJK Ideograph
U+5A49	# CJK Ideograph
U+5A5A	# CJK Ideograph
U+5A62	# CJK Ideograph
U+5A66	# CJK Ideograph
U+5A6A	# CJK Ideograph
U+5A6C	# CJK Ideograph
U+5A7F	# CJK Ideograph
U+5A92	# CJK Ideograph
U+5A9A	# CJK Ideograph
U+5A9B	# CJK Ideograph
U+5ABC	# CJK Ideograph
U+5ABD	# CJK Ideograph
U+5ABE	# CJK Ideograph
U+5AC1	# CJK Ideograph
U+5AC2	# CJK Ideograph
U+5AC9	# CJK Ideograph
U+5ACB	# CJK Ideograph
U+5ACC	# CJK Ideograph
U+5AD0	# CJK Ideograph
U+5AD6	# CJK Ideograph
U+5AD7	# CJK Ideograph
U+5AE1	# CJK Ideograph
U+5AE3	# CJK Ideograph
U+5AE6	# CJK Ideograph
U+5AE9	# CJK Ideograph
U+5AFA	# CJK Ideograph
U+5AFB	# CJK Ideograph
U+5B09	# CJK Ideograph
U+5B0B	# CJK Ideograph
U+5B0C	# CJK Ideograph
U+5B16	# CJK Ideograph
U+5B22	# CJK Ideograph
U+5B2A	# CJK Ideograph
U+5B2C	# CJK Ideograph
U+5B30	# CJK Ideograph
U+5B32	# CJK Ideograph
U+5B36	# CJK Ideograph
U+5B3E	# CJK Ideograph
U+5B40	# CJK Ideograph
U+5B43	# CJK Ideograph
U+5B45	# CJK Ideograph
U+5B50	# CJK Ideograph
U+5B51	# CJK Ideograph
U+5B54	# CJK Ideograph
U+5B55	# CJK Ideograph
U+5B57	# CJK Ideograph
U+5B58	# CJK Ideograph
U+5B5A	# CJK Ideograph
U+5B5B	# CJK Ideograph
U+5B5C	# CJK Ideograph
U+5B5D	# CJK Ideograph
U+5B5F	# CJK Ideograph
U+5B63	# CJK Ideograph
U+5B64	# CJK Ideograph
U+5B65	# CJK Ideograph
U+5B66	# CJK Ideograph
U+5B69	# CJK Ideograph
U+5B6B	# CJK Ideograph
U+5B70	# CJK Ideograph
U+5B71	# CJK Ideograph
U+5B73	# CJK Ideograph
U+5B75	# CJK Ideograph
U+5B78	# CJK Ideograph
U+5B7A	# CJK Ideograph
U+5B80	# CJK Ideograph
U+5B83	# CJK Ideograph
U+5B85	# CJK Ideograph
U+5B87	# CJK Ideograph
U+5B88	# CJK Ideograph
U+5B89	# CJK Ideograph
U+5B8B	# CJK Ideograph
U+5B8C	# CJK Ideograph
U+5B8D	# CJK Ideograph
U+5B8F	# CJK Ideograph
U+5B95	# CJK Ideograph
U+5B97	# CJK Ideograph
U+5B98	# CJK Ideograph
U+5B99	# CJK Ideograph
U+5B9A	# CJK Ideograph
U+5B9B	# CJK Ideograph
U+5B9C	# CJK Ideograph
U+5B9D	# CJK Ideograph
U+5B9F	# CJK Ideograph
U+5BA2	# CJK Ideograph
U+5BA3	# CJK Ideograph
U+5BA4	# CJK Ideograph
U+5BA5	# CJK Ideograph
U+5BA6	# CJK Ideograph
U+5BAE	# CJK Ideograph
U+5BB0	# CJK Ideograph
U+5BB3	# CJK Ideograph
U+5BB4	# CJK Ideograph
U+5BB5	# CJK Ideograph
U+5BB6	# CJK Ideograph
U+5BB8	# CJK Ideograph
U+5BB9	# CJK Ideograph
U+5BBF	# CJK Ideograph
U+5BC2	# CJK Ideograph
U+5BC3	# CJK Ideograph
U+5BC4	# CJK Ideograph
U+5BC5	# CJK Ideograph
U+5BC6	# CJK Ideograph
U+5BC7	# CJK Ideograph
U+5BC9	# CJK Ideograph
U+5BCC	# CJK Ideograph
U+5BD0	# CJK Ideograph
U+5BD2	# CJK Ideograph
U+5BD3	# CJK Ideograph
U+5BD4	# CJK Ideograph
U+5BDB	# CJK Ideograph
U+5BDD	# CJK Ideograph
U+5BDE	# CJK Ideograph
U+5BDF	# CJK Ideograph
U+5BE1	# CJK Ideograph
U+5BE2	# CJK Ideograph
U+5BE4	# CJK Ideograph
U+5BE5	# CJK Ideograph
U+5BE6	# CJK Ideograph
U+5BE7	# CJK Ideograph
U+5BE8	# CJK Ideograph
U+5BE9	# CJK Ideograph
U+5BEB	# CJK Ideograph
U+5BEE	# CJK Ideograph
U+5BF0	# CJK Ideograph
U+5BF3	# CJK Ideograph
U+5BF5	# CJK Ideograph
U+5BF6	# CJK Ideograph
U+5BF8	# CJK Ideograph
U+5BFA	# CJK Ideograph
U+5BFE	# CJK Ideograph
U+5BFF	# CJK Ideograph
U+5C01	# CJK Ideograph
U+5C02	# CJK Ideograph
U+5C04	# CJK Ideograph
U+5C05	# CJK Ideograph
U+5C06	# CJK Ideograph
U+5C07	# CJK Ideograph
U+5C08	# CJK Ideograph
U+5C09	# CJK Ideograph
U+5C0A	# CJK Ideograph
U+5C0B	# CJK Ideograph
U+5C0D	# CJK Ideograph
U+5C0E	# CJK Ideograph
U+5C0F	# CJK Ideograph
U+5C11	# CJK Ideograph
U+5C13	# CJK Ideograph
U+5C16	# CJK Ideograph
U+5C1A	# CJK Ideograph
U+5C20	# CJK Ideograph
U+5C22	# CJK Ideograph
U+5C24	# CJK Ideograph
U+5C28	# CJK Ideograph
U+5C2D	# CJK Ideograph
U+5C31	# CJK Ideograph
U+5C38	# CJK Ideograph
U+5C39	# CJK Ideograph
U+5C3A	# CJK Ideograph
U+5C3B	# CJK Ideograph
U+5C3C	# CJK Ideograph
U+5C3D	# CJK Ideograph
U+5C3E	# CJK Ideograph
U+5C3F	# CJK Ideograph
U+5C40	# CJK Ideograph
U+5C41	# CJK Ideograph
U+5C45	# CJK Ideograph
U+5C46	# CJK Ideograph
U+5C48	# CJK Ideograph
U+5C4A	# CJK Ideograph
U+5C4B	# CJK Ideograph
U+5C4D	# CJK Ideograph
U+5C4E	# CJK Ideograph
U+5C4F	# CJK Ideograph
U+5C50	# CJK Ideograph
U+5C51	# CJK Ideograph
U+5C53	# CJK Ideograph
U+5C55	# CJK Ideograph
U+5C5E	# CJK Ideograph
U+5C60	# CJK Ideograph
U+5C61	# CJK Ideograph
U+5C64	# CJK Ideograph
U+5C65	# CJK Ideograph
U+5C6C	# CJK Ideograph
U+5C6E	# CJK Ideograph
U+5C6F	# CJK Ideograph
U+5C71	# CJK Ideograph
U+5C76	# CJK Ideograph
U+5C79	# CJK Ideograph
U+5C8C	# CJK Ideograph
U+5C90	# CJK Ideograph
U+5C91	# CJK Ideograph
U+5C94	# CJK Ideograph
U+5CA1	# CJK Ideograph
U+5CA8	# CJK Ideograph
U+5CA9	# CJK Ideograph
U+5CAB	# CJK Ideograph
U+5CAC	# CJK Ideograph
U+5CB1	# CJK Ideograph
U+5CB3	# CJK Ideograph
U+5CB6	# CJK Ideograph
U+5CB7	# CJK Ideograph
U+5CB8	# CJK Ideograph
U+5CBB	# CJK Ideograph
U+5CBC	# CJK Ideograph
U+5CBE	# CJK Ideograph
U+5CC5	# CJK Ideograph
U+5CC7	# CJK Ideograph
U+5CD9	# CJK Ideograph
U+5CE0	# CJK Ideograph
U+5CE1	# CJK Ideograph
U+5CE8	# CJK Ideograph
U+5CE9	# CJK Ideograph
U+5CEA	# CJK Ideograph
U+5CED	# CJK Ideograph
U+5CEF	# CJK Ideograph
U+5CF0	# CJK Ideograph
U+5CF6	# CJK Ideograph
U+5CFA	# CJK Ideograph
U+5CFB	# CJK Ideograph
U+5CFD	# CJK Ideograph
U+5D07	# CJK Ideograph
U+5D0B	# CJK Ideograph
U+5D0E	# CJK Ideograph
U+5D11	# CJK Ideograph
U+5D14	# CJK Ideograph
U+5D15	# CJK Ideograph
U+5D16	# CJK Ideograph
U+5D17	# CJK Ideograph
U+5D18	# CJK Ideograph
U+5D19	# CJK Ideograph
U+5D1A	# CJK Ideograph
U+5D1B	# CJK Ideograph
U+5D1F	# CJK Ideograph
U+5D22	# CJK Ideograph
U+5D29	# CJK Ideograph
U+5D4B	# CJK Ideograph
U+5D4C	# CJK Ideograph
U+5D4E	# CJK Ideograph
U+5D50	# CJK Ideograph
U+5D52	# CJK Ideograph
U+5D5C	# CJK Ideograph
U+5D69	# CJK Ideograph
U+5D6C	# CJK Ideograph
U+5D6F	# CJK Ideograph
U+5D73	# CJK Ideograph
U+5D76	# CJK Ideograph
U+5D82	# CJK Ideograph
U+5D84	# CJK Ideograph
U+5D87	# CJK Ideograph
U+5D8B	# CJK Ideograph
U+5D8C	# CJK Ideograph
U+5D90	# CJK Ideograph
U+5D9D	# CJK Ideograph
U+5DA2	# CJK Ideograph
U+5DAC	# CJK Ideograph
U+5DAE	# CJK Ideograph
U+5DB7	# CJK Ideograph
U+5DBA	# CJK Ideograph
U+5DBC	# CJK Ideograph
U+5DBD	# CJK Ideograph
U+5DC9	# CJK Ideograph
U+5DCC	# CJK Ideograph
U+5DCD	# CJK Ideograph
U+5DD2	# CJK Ideograph
U+5DD3	# CJK Ideograph
U+5DD6	# CJK Ideograph
U+5DDB	# CJK Ideograph
U+5DDD	# CJK Ideograph
U+5DDE	# CJK Ideograph
U+5DE1	# CJK Ideograph
U+5DE3	# CJK Ideograph
U+5DE5	# CJK Ideograph
U+5DE6	# CJK Ideograph
U+5DE7	# CJK Ideograph
U+5DE8	# CJK Ideograph
U+5DEB	# CJK Ideograph
U+5DEE	# CJK Ideograph
U+5DF1	# CJK Ideograph
U+5DF2	# CJK Ideograph
U+5DF3	# CJK Ideograph
U+5DF4	# CJK Ideograph
U+5DF5	# CJK Ideograph
U+5DF7	# CJK Ideograph
U+5DFB	# CJK Ideograph
U+5DFD	# CJK Ideograph
U+5DFE	# CJK Ideograph
U+5E02	# CJK Ideograph
U+5E03	# CJK Ideograph
U+5E06	# CJK Ideograph
U+5E0B	# CJK Ideograph
U+5E0C	# CJK Ideograph
U+5E11	# CJK Ideograph
U+5E16	# CJK Ideograph
U+5E19	# CJK Ideograph
U+5E1A	# CJK Ideograph
U+5E1B	# CJK Ideograph
U+5E1D	# CJK Ideograph
U+5E25	# CJK Ideograph
U+5E2B	# CJK Ideograph
U+5E2D	# CJK Ideograph
U+5E2F	# CJK Ideograph
U+5E30	# CJK Ideograph
U+5E33	# CJK Ideograph
U+5E36	# CJK Ideograph
U+5E37	# CJK Ideograph
U+5E38	# CJK Ideograph
U+5E3D	# CJK Ideograph
U+5E40	# CJK Ideograph
U+5E43	# CJK Ideograph
U+5E44	# CJK Ideograph
U+5E45	# CJK Ideograph
U+5E47	# CJK Ideograph
U+5E4C	# CJK Ideograph
U+5E4E	# CJK Ideograph
U+5E54	# CJK Ideograph
U+5E55	# CJK Ideograph
U+5E57	# CJK Ideograph
U+5E5F	# CJK Ideograph
U+5E61	# CJK Ideograph
U+5E62	# CJK Ideograph
U+5E63	# CJK Ideograph
U+5E64	# CJK Ideograph
U+5E72	# CJK Ideograph
U+5E73	# CJK Ideograph
U+5E74	# CJK Ideograph
U+5E75	# CJK Ideograph
U+5E76	# CJK Ideograph
U+5E78	# CJK Ideograph
U+5E79	# CJK Ideograph
U+5E7A	# CJK Ideograph
U+5E7B	# CJK Ideograph
U+5E7C	# CJK Ideograph
U+5E7D	# CJK Ideograph
U+5E7E	# CJK Ideograph
U+5E7F	# CJK Ideograph
U+5E81	# CJK Ideograph
U+5E83	# CJK Ideograph
U+5E84	# CJK Ideograph
U+5E87	# CJK Ideograph
U+5E8A	# CJK Ideograph
U+5E8F	# CJK Ideograph
U+5E95	# CJK Ideograph
U+5E96	# CJK Ideograph
U+5E97	# CJK Ideograph
U+5E9A	# CJK Ideograph
U+5E9C	# CJK Ideograph
U+5EA0	# CJK Ideograph
U+5EA6	# CJK Ideograph
U+5EA7	# CJK Ideograph
U+5EAB	# CJK Ideograph
U+5EAD	# CJK Ideograph
U+5EB5	# CJK Ideograph
U+5EB6	# CJK Ideograph
U+5EB7	# CJK Ideograph
U+5EB8	# CJK Ideograph
U+5EC1	# CJK Ideograph
U+5EC2	# CJK Ideograph
U+5EC3	# CJK Ideograph
U+5EC8	# CJK Ideograph
U+5EC9	# CJK Ideograph
U+5ECA	# CJK Ideograph
U+5ECF	# CJK Ideograph
U+5ED0	# CJK Ideograph
U+5ED3	# CJK Ideograph
U+5ED6	# CJK Ideograph
U+5EDA	# CJK Ideograph
U+5EDB	# CJK Ideograph
U+5EDD	# CJK Ideograph
U+5EDF	# CJK Ideograph
U+5EE0	# CJK Ideograph
U+5EE1	# CJK Ideograph
U+5EE2	# CJK Ideograph
U+5EE3	# CJK Ideograph
U+5EE8	# CJK Ideograph
U+5EE9	# CJK Ideograph
U+5EEC	# CJK Ideograph
U+5EF0	# CJK Ideograph
